profile,Hs,Tp,beach_slope,water_level
6,2.203,10.27,0.1326,-0.015
6,2.189,9.32,0.1326,-0.155
7,3.875,8.52,0.1351,0.295
7,4.176,8.9,0.1351,0.615
7,4.119,8.9,0.1351,0.865
7,4.301,9.77,0.1351,0.945
7,4.119,9.77,0.1351,0.885
7,4.287,9.32,0.1351,0.645
7,4.506,9.32,0.1351,0.315
7,4.364,9.32,0.1351,-0.035
7,4.299,9.32,0.1351,-0.345
7,4.253,9.77,0.1351,-0.555
7,4.025,9.32,0.1351,-0.605
7,3.923,9.32,0.1351,-0.515
7,3.97,9.77,0.1351,-0.285
7,4.109,9.32,0.1351,0.035
7,3.872,8.52,0.1351,0.295
7,4.039,9.32,0.1351,0.415
7,3.908,9.32,0.1351,0.435
7,3.939,9.32,0.1351,0.285
7,4.141,10.27,0.1351,0.095
7,4.107,10.27,0.1351,-0.125
7,3.874,9.77,0.1351,-0.335
7,3.898,8.9,0.1351,-0.455
7,3.704,10.27,0.1351,-0.425
7,3.5952,10.02,0.1351,-0.285
7,3.501,9.77,0.1351,0.045
7,3.385,10.83,0.1351,0.375
7,3.582,9.77,0.1351,0.685
7,3.589,10.83,0.1351,0.905
7,3.531,10.83,0.1351,0.965
7,3.555,10.83,0.1351,0.825
7,3.588,8.52,0.1351,0.615
7,3.567,8.17,0.1351,0.225
7,3.213,8.52,0.1351,-0.125
7,3.29,9.77,0.1351,-0.455
7,3.009,8.17,0.1351,-0.645
7,3.027,11.45,0.1351,-0.635
7,3.02,9.32,0.1351,-0.545
7,2.916,8.52,0.1351,-0.275
7,2.873,9.77,0.1351,0.005
7,2.8738,9.5971,0.1351,0.235
7,2.8752,9.1463,0.1351,0.375
7,2.876,8.52,0.1351,0.385
7,2.656,7.28,0.1351,0.245
7,2.726,9.77,0.1351,0.035
7,2.648,10.83,0.1351,-0.205
7,2.714,10.3,0.1351,-0.375
7,2.78,9.77,0.1351,-0.435
7,2.731,10.27,0.1351,-0.415
7,2.79,11.45,0.1351,-0.215
7,2.872,11.45,0.1351,0.095
7,3.136,12.93,0.1351,0.425
7,3.0897,12.93,0.1351,0.725
7,2.9954,12.93,0.1351,0.915
7,2.92,12.93,0.1351,0.975
7,2.886,10.83,0.1351,0.805
7,2.866,11.45,0.1351,0.545
7,2.924,12.93,0.1351,0.145
7,3.025,12.93,0.1351,-0.155
7,2.951,12.93,0.1351,-0.505
7,2.727,12.93,0.1351,-0.625
7,2.913,12.93,0.1351,-0.585
7,2.726,12.14,0.1351,-0.405
7,2.5072,12.535,0.1351,-0.185
7,2.305,12.93,0.1351,0.095
7,2.166,12.14,0.1351,0.315
7,2.157,11.45,0.1351,0.435
7,2.125,12.14,0.1351,0.445
7,1.924,11.45,0.1351,0.255
7,1.824,11.45,0.1351,0.065
7,1.73,12.14,0.1351,-0.175
7,1.744,10.83,0.1351,-0.335
7,1.603,10.83,0.1351,-0.355
7,1.648,10.83,0.1351,-0.315
7,1.69,10.83,0.1351,-0.075
7,1.763,11.45,0.1351,0.185
7,1.661,10.83,0.1351,0.515
7,1.6618,10.144,0.1351,0.795
7,1.6647,9.3684,0.1351,0.925
7,1.6698,8.5983,0.1351,0.915
7,1.6779,7.9298,0.1351,0.735
7,1.6891,7.4584,0.1351,0.395
7,1.704,7.28,0.1351,0.075
7,1.805,13.82,0.1351,-0.205
7,1.871,7.28,0.1351,-0.465
7,2.115,10.27,0.1351,-0.585
7,2.257,9.77,0.1351,-0.495
7,2.683,9.77,0.1351,-0.325
7,2.8265,9.77,0.1351,-0.085
7,2.883,9.77,0.1351,0.165
7,2.795,10.27,0.1351,0.335
7,2.8464,10.643,0.1351,0.425
7,2.931,10.83,0.1351,0.365
7,2.996,10.83,0.1351,0.195
7,2.758,10.83,0.1351,-0.005
7,2.757,10.83,0.1351,-0.195
7,2.693,11.45,0.1351,-0.345
7,2.601,10.83,0.1351,-0.395
7,2.561,10.27,0.1351,-0.275
7,2.385,10.83,0.1351,-0.045
7,2.342,10.27,0.1351,0.255
7,2.238,10.27,0.1351,0.525
7,2.162,10.27,0.1351,0.735
7,2.3,10.27,0.1351,0.855
7,2.1965,9.585,0.1351,0.805
7,2.093,8.9,0.1351,0.595
7,2.199,9.77,0.1351,0.275
7,2.5,9.77,0.1351,-0.025
7,2.75,10.27,0.1351,-0.285
7,2.623,10.83,0.1351,-0.475
7,2.662,10.83,0.1351,-0.565
7,2.753,10.27,0.1351,-0.425
7,2.716,9.77,0.1351,-0.235
7,2.537,10.27,0.1351,0.005
7,2.501,10.27,0.1351,0.235
7,2.467,8.9,0.1351,0.395
7,2.3841,9.585,0.1351,0.445
7,2.26,10.27,0.1351,0.395
7,2.094,9.32,0.1351,0.205
7,2.203,10.27,0.1351,-0.015
7,2.189,9.32,0.1351,-0.155
8,3.875,8.52,0.14166,0.295
8,4.176,8.9,0.14166,0.615
8,4.119,8.9,0.14166,0.865
8,4.301,9.77,0.14166,0.945
8,4.119,9.77,0.14166,0.885
8,4.287,9.32,0.14166,0.645
8,4.506,9.32,0.14166,0.315
8,4.364,9.32,0.14166,-0.035
8,4.299,9.32,0.14166,-0.345
8,4.253,9.77,0.14166,-0.555
8,4.025,9.32,0.14166,-0.605
8,3.923,9.32,0.14166,-0.515
8,3.97,9.77,0.14166,-0.285
8,4.109,9.32,0.14166,0.035
8,3.872,8.52,0.14166,0.295
8,4.039,9.32,0.14166,0.415
8,3.908,9.32,0.14166,0.435
8,3.939,9.32,0.14166,0.285
8,4.141,10.27,0.14166,0.095
8,4.107,10.27,0.14166,-0.125
8,3.874,9.77,0.14166,-0.335
8,3.898,8.9,0.14166,-0.455
8,3.704,10.27,0.14166,-0.425
8,3.5952,10.02,0.14166,-0.285
8,3.501,9.77,0.14166,0.045
8,3.385,10.83,0.14166,0.375
8,3.582,9.77,0.14166,0.685
8,3.589,10.83,0.14166,0.905
8,3.531,10.83,0.14166,0.965
8,3.555,10.83,0.14166,0.825
8,3.588,8.52,0.14166,0.615
8,3.567,8.17,0.14166,0.225
8,3.213,8.52,0.14166,-0.125
8,3.29,9.77,0.14166,-0.455
8,3.009,8.17,0.14166,-0.645
8,3.027,11.45,0.14166,-0.635
8,3.02,9.32,0.14166,-0.545
8,2.916,8.52,0.14166,-0.275
8,2.873,9.77,0.14166,0.005
8,2.8738,9.5971,0.14166,0.235
8,2.8752,9.1463,0.14166,0.375
8,2.876,8.52,0.14166,0.385
8,2.656,7.28,0.14166,0.245
8,2.726,9.77,0.14166,0.035
8,2.648,10.83,0.14166,-0.205
8,2.714,10.3,0.14166,-0.375
8,2.78,9.77,0.14166,-0.435
8,2.731,10.27,0.14166,-0.415
8,2.79,11.45,0.14166,-0.215
8,2.872,11.45,0.14166,0.095
8,3.136,12.93,0.14166,0.425
8,3.0897,12.93,0.14166,0.725
8,2.9954,12.93,0.14166,0.915
8,2.92,12.93,0.14166,0.975
8,2.886,10.83,0.14166,0.805
8,2.866,11.45,0.14166,0.545
8,2.924,12.93,0.14166,0.145
8,3.025,12.93,0.14166,-0.155
8,2.951,12.93,0.14166,-0.505
8,2.727,12.93,0.14166,-0.625
8,2.913,12.93,0.14166,-0.585
8,2.726,12.14,0.14166,-0.405
8,2.5072,12.535,0.14166,-0.185
8,2.305,12.93,0.14166,0.095
8,2.166,12.14,0.14166,0.315
8,2.157,11.45,0.14166,0.435
8,2.125,12.14,0.14166,0.445
8,1.924,11.45,0.14166,0.255
8,1.824,11.45,0.14166,0.065
8,1.73,12.14,0.14166,-0.175
8,1.744,10.83,0.14166,-0.335
8,1.603,10.83,0.14166,-0.355
8,1.648,10.83,0.14166,-0.315
8,1.69,10.83,0.14166,-0.075
8,1.763,11.45,0.14166,0.185
8,1.661,10.83,0.14166,0.515
8,1.6618,10.144,0.14166,0.795
8,1.6647,9.3684,0.14166,0.925
8,1.6698,8.5983,0.14166,0.915
8,1.6779,7.9298,0.14166,0.735
8,1.6891,7.4584,0.14166,0.395
8,1.704,7.28,0.14166,0.075
8,1.805,13.82,0.14166,-0.205
8,1.871,7.28,0.14166,-0.465
8,2.115,10.27,0.14166,-0.585
8,2.257,9.77,0.14166,-0.495
8,2.683,9.77,0.14166,-0.325
8,2.8265,9.77,0.14166,-0.085
8,2.883,9.77,0.14166,0.165
8,2.795,10.27,0.14166,0.335
8,2.8464,10.643,0.14166,0.425
8,2.931,10.83,0.14166,0.365
8,2.996,10.83,0.14166,0.195
8,2.758,10.83,0.14166,-0.005
8,2.757,10.83,0.14166,-0.195
8,2.693,11.45,0.14166,-0.345
8,2.601,10.83,0.14166,-0.395
8,2.561,10.27,0.14166,-0.275
8,2.385,10.83,0.14166,-0.045
8,2.342,10.27,0.14166,0.255
8,2.238,10.27,0.14166,0.525
8,2.162,10.27,0.14166,0.735
8,2.3,10.27,0.14166,0.855
8,2.1965,9.585,0.14166,0.805
8,2.093,8.9,0.14166,0.595
8,2.199,9.77,0.14166,0.275
8,2.5,9.77,0.14166,-0.025
8,2.75,10.27,0.14166,-0.285
8,2.623,10.83,0.14166,-0.475
8,2.662,10.83,0.14166,-0.565
8,2.753,10.27,0.14166,-0.425
8,2.716,9.77,0.14166,-0.235
8,2.537,10.27,0.14166,0.005
8,2.501,10.27,0.14166,0.235
8,2.467,8.9,0.14166,0.395
8,2.3841,9.585,0.14166,0.445
8,2.26,10.27,0.14166,0.395
8,2.094,9.32,0.14166,0.205
8,2.203,10.27,0.14166,-0.015
8,2.189,9.32,0.14166,-0.155
9,3.875,8.52,0.14969,0.295
9,4.176,8.9,0.14969,0.615
9,4.119,8.9,0.14969,0.865
9,4.301,9.77,0.14969,0.945
9,4.119,9.77,0.14969,0.885
9,4.287,9.32,0.14969,0.645
9,4.506,9.32,0.14969,0.315
9,4.364,9.32,0.14969,-0.035
9,4.299,9.32,0.14969,-0.345
9,4.253,9.77,0.14969,-0.555
9,4.025,9.32,0.14969,-0.605
9,3.923,9.32,0.14969,-0.515
9,3.97,9.77,0.14969,-0.285
9,4.109,9.32,0.14969,0.035
9,3.872,8.52,0.14969,0.295
9,4.039,9.32,0.14969,0.415
9,3.908,9.32,0.14969,0.435
9,3.939,9.32,0.14969,0.285
9,4.141,10.27,0.14969,0.095
9,4.107,10.27,0.14969,-0.125
9,3.874,9.77,0.14969,-0.335
9,3.898,8.9,0.14969,-0.455
9,3.704,10.27,0.14969,-0.425
9,3.5952,10.02,0.14969,-0.285
9,3.501,9.77,0.14969,0.045
9,3.385,10.83,0.14969,0.375
9,3.582,9.77,0.14969,0.685
9,3.589,10.83,0.14969,0.905
9,3.531,10.83,0.14969,0.965
9,3.555,10.83,0.14969,0.825
9,3.588,8.52,0.14969,0.615
9,3.567,8.17,0.14969,0.225
9,3.213,8.52,0.14969,-0.125
9,3.29,9.77,0.14969,-0.455
9,3.009,8.17,0.14969,-0.645
9,3.027,11.45,0.14969,-0.635
9,3.02,9.32,0.14969,-0.545
9,2.916,8.52,0.14969,-0.275
9,2.873,9.77,0.14969,0.005
9,2.8738,9.5971,0.14969,0.235
9,2.8752,9.1463,0.14969,0.375
9,2.876,8.52,0.14969,0.385
9,2.656,7.28,0.14969,0.245
9,2.726,9.77,0.14969,0.035
9,2.648,10.83,0.14969,-0.205
9,2.714,10.3,0.14969,-0.375
9,2.78,9.77,0.14969,-0.435
9,2.731,10.27,0.14969,-0.415
9,2.79,11.45,0.14969,-0.215
9,2.872,11.45,0.14969,0.095
9,3.136,12.93,0.14969,0.425
9,3.0897,12.93,0.14969,0.725
9,2.9954,12.93,0.14969,0.915
9,2.92,12.93,0.14969,0.975
9,2.886,10.83,0.14969,0.805
9,2.866,11.45,0.14969,0.545
9,2.924,12.93,0.14969,0.145
9,3.025,12.93,0.14969,-0.155
9,2.951,12.93,0.14969,-0.505
9,2.727,12.93,0.14969,-0.625
9,2.913,12.93,0.14969,-0.585
9,2.726,12.14,0.14969,-0.405
9,2.5072,12.535,0.14969,-0.185
9,2.305,12.93,0.14969,0.095
9,2.166,12.14,0.14969,0.315
9,2.157,11.45,0.14969,0.435
9,2.125,12.14,0.14969,0.445
9,1.924,11.45,0.14969,0.255
9,1.824,11.45,0.14969,0.065
9,1.73,12.14,0.14969,-0.175
9,1.744,10.83,0.14969,-0.335
9,1.603,10.83,0.14969,-0.355
9,1.648,10.83,0.14969,-0.315
9,1.69,10.83,0.14969,-0.075
9,1.763,11.45,0.14969,0.185
9,1.661,10.83,0.14969,0.515
9,1.6618,10.144,0.14969,0.795
9,1.6647,9.3684,0.14969,0.925
9,1.6698,8.5983,0.14969,0.915
9,1.6779,7.9298,0.14969,0.735
9,1.6891,7.4584,0.14969,0.395
9,1.704,7.28,0.14969,0.075
9,1.805,13.82,0.14969,-0.205
9,1.871,7.28,0.14969,-0.465
9,2.115,10.27,0.14969,-0.585
9,2.257,9.77,0.14969,-0.495
9,2.683,9.77,0.14969,-0.325
9,2.8265,9.77,0.14969,-0.085
9,2.883,9.77,0.14969,0.165
9,2.795,10.27,0.14969,0.335
9,2.8464,10.643,0.14969,0.425
9,2.931,10.83,0.14969,0.365
9,2.996,10.83,0.14969,0.195
9,2.758,10.83,0.14969,-0.005
9,2.757,10.83,0.14969,-0.195
9,2.693,11.45,0.14969,-0.345
9,2.601,10.83,0.14969,-0.395
9,2.561,10.27,0.14969,-0.275
9,2.385,10.83,0.14969,-0.045
9,2.342,10.27,0.14969,0.255
9,2.238,10.27,0.14969,0.525
9,2.162,10.27,0.14969,0.735
9,2.3,10.27,0.14969,0.855
9,2.1965,9.585,0.14969,0.805
9,2.093,8.9,0.14969,0.595
9,2.199,9.77,0.14969,0.275
9,2.5,9.77,0.14969,-0.025
9,2.75,10.27,0.14969,-0.285
9,2.623,10.83,0.14969,-0.475
9,2.662,10.83,0.14969,-0.565
9,2.753,10.27,0.14969,-0.425
9,2.716,9.77,0.14969,-0.235
9,2.537,10.27,0.14969,0.005
9,2.501,10.27,0.14969,0.235
9,2.467,8.9,0.14969,0.395
9,2.3841,9.585,0.14969,0.445
9,2.26,10.27,0.14969,0.395
9,2.094,9.32,0.14969,0.205
9,2.203,10.27,0.14969,-0.015
9,2.189,9.32,0.14969,-0.155
10,3.875,8.52,0.16697,0.295
10,4.176,8.9,0.16697,0.615
10,4.119,8.9,0.16697,0.865
10,4.301,9.77,0.16697,0.945
10,4.119,9.77,0.16697,0.885
10,4.287,9.32,0.16697,0.645
10,4.506,9.32,0.16697,0.315
10,4.364,9.32,0.16697,-0.035
10,4.299,9.32,0.16697,-0.345
10,4.253,9.77,0.16697,-0.555
10,4.025,9.32,0.16697,-0.605
10,3.923,9.32,0.16697,-0.515
10,3.97,9.77,0.16697,-0.285
10,4.109,9.32,0.16697,0.035
10,3.872,8.52,0.16697,0.295
10,4.039,9.32,0.16697,0.415
10,3.908,9.32,0.16697,0.435
10,3.939,9.32,0.16697,0.285
10,4.141,10.27,0.16697,0.095
10,4.107,10.27,0.16697,-0.125
10,3.874,9.77,0.16697,-0.335
10,3.898,8.9,0.16697,-0.455
10,3.704,10.27,0.16697,-0.425
10,3.5952,10.02,0.16697,-0.285
10,3.501,9.77,0.16697,0.045
10,3.385,10.83,0.16697,0.375
10,3.582,9.77,0.16697,0.685
10,3.589,10.83,0.16697,0.905
10,3.531,10.83,0.16697,0.965
10,3.555,10.83,0.16697,0.825
10,3.588,8.52,0.16697,0.615
10,3.567,8.17,0.16697,0.225
10,3.213,8.52,0.16697,-0.125
10,3.29,9.77,0.16697,-0.455
10,3.009,8.17,0.16697,-0.645
10,3.027,11.45,0.16697,-0.635
10,3.02,9.32,0.16697,-0.545
10,2.916,8.52,0.16697,-0.275
10,2.873,9.77,0.16697,0.005
10,2.8738,9.5971,0.16697,0.235
10,2.8752,9.1463,0.16697,0.375
10,2.876,8.52,0.16697,0.385
10,2.656,7.28,0.16697,0.245
10,2.726,9.77,0.16697,0.035
10,2.648,10.83,0.16697,-0.205
10,2.714,10.3,0.16697,-0.375
10,2.78,9.77,0.16697,-0.435
10,2.731,10.27,0.16697,-0.415
10,2.79,11.45,0.16697,-0.215
10,2.872,11.45,0.16697,0.095
10,3.136,12.93,0.16697,0.425
10,3.0897,12.93,0.16697,0.725
10,2.9954,12.93,0.16697,0.915
10,2.92,12.93,0.16697,0.975
10,2.886,10.83,0.16697,0.805
10,2.866,11.45,0.16697,0.545
10,2.924,12.93,0.16697,0.145
10,3.025,12.93,0.16697,-0.155
10,2.951,12.93,0.16697,-0.505
10,2.727,12.93,0.16697,-0.625
10,2.913,12.93,0.16697,-0.585
10,2.726,12.14,0.16697,-0.405
10,2.5072,12.535,0.16697,-0.185
10,2.305,12.93,0.16697,0.095
10,2.166,12.14,0.16697,0.315
10,2.157,11.45,0.16697,0.435
10,2.125,12.14,0.16697,0.445
10,1.924,11.45,0.16697,0.255
10,1.824,11.45,0.16697,0.065
10,1.73,12.14,0.16697,-0.175
10,1.744,10.83,0.16697,-0.335
10,1.603,10.83,0.16697,-0.355
10,1.648,10.83,0.16697,-0.315
10,1.69,10.83,0.16697,-0.075
10,1.763,11.45,0.16697,0.185
10,1.661,10.83,0.16697,0.515
10,1.6618,10.144,0.16697,0.795
10,1.6647,9.3684,0.16697,0.925
10,1.6698,8.5983,0.16697,0.915
10,1.6779,7.9298,0.16697,0.735
10,1.6891,7.4584,0.16697,0.395
10,1.704,7.28,0.16697,0.075
10,1.805,13.82,0.16697,-0.205
10,1.871,7.28,0.16697,-0.465
10,2.115,10.27,0.16697,-0.585
10,2.257,9.77,0.16697,-0.495
10,2.683,9.77,0.16697,-0.325
10,2.8265,9.77,0.16697,-0.085
10,2.883,9.77,0.16697,0.165
10,2.795,10.27,0.16697,0.335
10,2.8464,10.643,0.16697,0.425
10,2.931,10.83,0.16697,0.365
10,2.996,10.83,0.16697,0.195
10,2.758,10.83,0.16697,-0.005
10,2.757,10.83,0.16697,-0.195
10,2.693,11.45,0.16697,-0.345
10,2.601,10.83,0.16697,-0.395
10,2.561,10.27,0.16697,-0.275
10,2.385,10.83,0.16697,-0.045
10,2.342,10.27,0.16697,0.255
10,2.238,10.27,0.16697,0.525
10,2.162,10.27,0.16697,0.735
10,2.3,10.27,0.16697,0.855
10,2.1965,9.585,0.16697,0.805
10,2.093,8.9,0.16697,0.595
10,2.199,9.77,0.16697,0.275
10,2.5,9.77,0.16697,-0.025
10,2.75,10.27,0.16697,-0.285
10,2.623,10.83,0.16697,-0.475
10,2.662,10.83,0.16697,-0.565
10,2.753,10.27,0.16697,-0.425
10,2.716,9.77,0.16697,-0.235
10,2.537,10.27,0.16697,0.005
10,2.501,10.27,0.16697,0.235
10,2.467,8.9,0.16697,0.395
10,2.3841,9.585,0.16697,0.445
10,2.26,10.27,0.16697,0.395
10,2.094,9.32,0.16697,0.205
10,2.203,10.27,0.16697,-0.015
10,2.189,9.32,0.16697,-0.155
11,3.875,8.52,0.16912,0.295
11,4.176,8.9,0.16912,0.615
11,4.119,8.9,0.16912,0.865
11,4.301,9.77,0.16912,0.945
11,4.119,9.77,0.16912,0.885
11,4.287,9.32,0.16912,0.645
11,4.506,9.32,0.16912,0.315
11,4.364,9.32,0.16912,-0.035
11,4.299,9.32,0.16912,-0.345
11,4.253,9.77,0.16912,-0.555
11,4.025,9.32,0.16912,-0.605
11,3.923,9.32,0.16912,-0.515
11,3.97,9.77,0.16912,-0.285
11,4.109,9.32,0.16912,0.035
11,3.872,8.52,0.16912,0.295
11,4.039,9.32,0.16912,0.415
11,3.908,9.32,0.16912,0.435
11,3.939,9.32,0.16912,0.285
11,4.141,10.27,0.16912,0.095
11,4.107,10.27,0.16912,-0.125
11,3.874,9.77,0.16912,-0.335
11,3.898,8.9,0.16912,-0.455
11,3.704,10.27,0.16912,-0.425
11,3.5952,10.02,0.16912,-0.285
11,3.501,9.77,0.16912,0.045
11,3.385,10.83,0.16912,0.375
11,3.582,9.77,0.16912,0.685
11,3.589,10.83,0.16912,0.905
11,3.531,10.83,0.16912,0.965
11,3.555,10.83,0.16912,0.825
11,3.588,8.52,0.16912,0.615
11,3.567,8.17,0.16912,0.225
11,3.213,8.52,0.16912,-0.125
11,3.29,9.77,0.16912,-0.455
11,3.009,8.17,0.16912,-0.645
11,3.027,11.45,0.16912,-0.635
11,3.02,9.32,0.16912,-0.545
11,2.916,8.52,0.16912,-0.275
11,2.873,9.77,0.16912,0.005
11,2.8738,9.5971,0.16912,0.235
11,2.8752,9.1463,0.16912,0.375
11,2.876,8.52,0.16912,0.385
11,2.656,7.28,0.16912,0.245
11,2.726,9.77,0.16912,0.035
11,2.648,10.83,0.16912,-0.205
11,2.714,10.3,0.16912,-0.375
11,2.78,9.77,0.16912,-0.435
11,2.731,10.27,0.16912,-0.415
11,2.79,11.45,0.16912,-0.215
11,2.872,11.45,0.16912,0.095
11,3.136,12.93,0.16912,0.425
11,3.0897,12.93,0.16912,0.725
11,2.9954,12.93,0.16912,0.915
11,2.92,12.93,0.16912,0.975
11,2.886,10.83,0.16912,0.805
11,2.866,11.45,0.16912,0.545
11,2.924,12.93,0.16912,0.145
11,3.025,12.93,0.16912,-0.155
11,2.951,12.93,0.16912,-0.505
11,2.727,12.93,0.16912,-0.625
11,2.913,12.93,0.16912,-0.585
11,2.726,12.14,0.16912,-0.405
11,2.5072,12.535,0.16912,-0.185
11,2.305,12.93,0.16912,0.095
11,2.166,12.14,0.16912,0.315
11,2.157,11.45,0.16912,0.435
11,2.125,12.14,0.16912,0.445
11,1.924,11.45,0.16912,0.255
11,1.824,11.45,0.16912,0.065
11,1.73,12.14,0.16912,-0.175
11,1.744,10.83,0.16912,-0.335
11,1.603,10.83,0.16912,-0.355
11,1.648,10.83,0.16912,-0.315
11,1.69,10.83,0.16912,-0.075
11,1.763,11.45,0.16912,0.185
11,1.661,10.83,0.16912,0.515
11,1.6618,10.144,0.16912,0.795
11,1.6647,9.3684,0.16912,0.925
11,1.6698,8.5983,0.16912,0.915
11,1.6779,7.9298,0.16912,0.735
11,1.6891,7.4584,0.16912,0.395
11,1.704,7.28,0.16912,0.075
11,1.805,13.82,0.16912,-0.205
11,1.871,7.28,0.16912,-0.465
11,2.115,10.27,0.16912,-0.585
11,2.257,9.77,0.16912,-0.495
11,2.683,9.77,0.16912,-0.325
11,2.8265,9.77,0.16912,-0.085
11,2.883,9.77,0.16912,0.165
11,2.795,10.27,0.16912,0.335
11,2.8464,10.643,0.16912,0.425
11,2.931,10.83,0.16912,0.365
11,2.996,10.83,0.16912,0.195
11,2.758,10.83,0.16912,-0.005
11,2.757,10.83,0.16912,-0.195
11,2.693,11.45,0.16912,-0.345
11,2.601,10.83,0.16912,-0.395
11,2.561,10.27,0.16912,-0.275
11,2.385,10.83,0.16912,-0.045
11,2.342,10.27,0.16912,0.255
11,2.238,10.27,0.16912,0.525
11,2.162,10.27,0.16912,0.735
11,2.3,10.27,0.16912,0.855
11,2.1965,9.585,0.16912,0.805
11,2.093,8.9,0.16912,0.595
11,2.199,9.77,0.16912,0.275
11,2.5,9.77,0.16912,-0.025
11,2.75,10.27,0.16912,-0.285
11,2.623,10.83,0.16912,-0.475
11,2.662,10.83,0.16912,-0.565
11,2.753,10.27,0.16912,-0.425
11,2.716,9.77,0.16912,-0.235
11,2.537,10.27,0.16912,0.005
11,2.501,10.27,0.16912,0.235
11,2.467,8.9,0.16912,0.395
11,2.3841,9.585,0.16912,0.445
11,2.26,10.27,0.16912,0.395
11,2.094,9.32,0.16912,0.205
11,2.203,10.27,0.16912,-0.015
11,2.189,9.32,0.16912,-0.155
12,3.875,8.52,0.18747,0.295
12,4.176,8.9,0.18747,0.615
12,4.119,8.9,0.18747,0.865
12,4.301,9.77,0.18747,0.945
12,4.119,9.77,0.18747,0.885
12,4.287,9.32,0.18747,0.645
12,4.506,9.32,0.18747,0.315
12,4.364,9.32,0.18747,-0.035
12,4.299,9.32,0.18747,-0.345
12,4.253,9.77,0.18747,-0.555
12,4.025,9.32,0.18747,-0.605
12,3.923,9.32,0.18747,-0.515
12,3.97,9.77,0.18747,-0.285
12,4.109,9.32,0.18747,0.035
12,3.872,8.52,0.18747,0.295
12,4.039,9.32,0.18747,0.415
12,3.908,9.32,0.18747,0.435
12,3.939,9.32,0.18747,0.285
12,4.141,10.27,0.18747,0.095
12,4.107,10.27,0.18747,-0.125
12,3.874,9.77,0.18747,-0.335
12,3.898,8.9,0.18747,-0.455
12,3.704,10.27,0.18747,-0.425
12,3.5952,10.02,0.18747,-0.285
12,3.501,9.77,0.18747,0.045
12,3.385,10.83,0.18747,0.375
12,3.582,9.77,0.18747,0.685
12,3.589,10.83,0.18747,0.905
12,3.531,10.83,0.18747,0.965
12,3.555,10.83,0.18747,0.825
12,3.588,8.52,0.18747,0.615
12,3.567,8.17,0.18747,0.225
12,3.213,8.52,0.18747,-0.125
12,3.29,9.77,0.18747,-0.455
12,3.009,8.17,0.18747,-0.645
12,3.027,11.45,0.18747,-0.635
12,3.02,9.32,0.18747,-0.545
12,2.916,8.52,0.18747,-0.275
12,2.873,9.77,0.18747,0.005
12,2.8738,9.5971,0.18747,0.235
12,2.8752,9.1463,0.18747,0.375
12,2.876,8.52,0.18747,0.385
12,2.656,7.28,0.18747,0.245
12,2.726,9.77,0.18747,0.035
12,2.648,10.83,0.18747,-0.205
12,2.714,10.3,0.18747,-0.375
12,2.78,9.77,0.18747,-0.435
12,2.731,10.27,0.18747,-0.415
12,2.79,11.45,0.18747,-0.215
12,2.872,11.45,0.18747,0.095
12,3.136,12.93,0.18747,0.425
12,3.0897,12.93,0.18747,0.725
12,2.9954,12.93,0.18747,0.915
12,2.92,12.93,0.18747,0.975
12,2.886,10.83,0.18747,0.805
12,2.866,11.45,0.18747,0.545
12,2.924,12.93,0.18747,0.145
12,3.025,12.93,0.18747,-0.155
12,2.951,12.93,0.18747,-0.505
12,2.727,12.93,0.18747,-0.625
12,2.913,12.93,0.18747,-0.585
12,2.726,12.14,0.18747,-0.405
12,2.5072,12.535,0.18747,-0.185
12,2.305,12.93,0.18747,0.095
12,2.166,12.14,0.18747,0.315
12,2.157,11.45,0.18747,0.435
12,2.125,12.14,0.18747,0.445
12,1.924,11.45,0.18747,0.255
12,1.824,11.45,0.18747,0.065
12,1.73,12.14,0.18747,-0.175
12,1.744,10.83,0.18747,-0.335
12,1.603,10.83,0.18747,-0.355
12,1.648,10.83,0.18747,-0.315
12,1.69,10.83,0.18747,-0.075
12,1.763,11.45,0.18747,0.185
12,1.661,10.83,0.18747,0.515
12,1.6618,10.144,0.18747,0.795
12,1.6647,9.3684,0.18747,0.925
12,1.6698,8.5983,0.18747,0.915
12,1.6779,7.9298,0.18747,0.735
12,1.6891,7.4584,0.18747,0.395
12,1.704,7.28,0.18747,0.075
12,1.805,13.82,0.18747,-0.205
12,1.871,7.28,0.18747,-0.465
12,2.115,10.27,0.18747,-0.585
12,2.257,9.77,0.18747,-0.495
12,2.683,9.77,0.18747,-0.325
12,2.8265,9.77,0.18747,-0.085
12,2.883,9.77,0.18747,0.165
12,2.795,10.27,0.18747,0.335
12,2.8464,10.643,0.18747,0.425
12,2.931,10.83,0.18747,0.365
12,2.996,10.83,0.18747,0.195
12,2.758,10.83,0.18747,-0.005
12,2.757,10.83,0.18747,-0.195
12,2.693,11.45,0.18747,-0.345
12,2.601,10.83,0.18747,-0.395
12,2.561,10.27,0.18747,-0.275
12,2.385,10.83,0.18747,-0.045
12,2.342,10.27,0.18747,0.255
12,2.238,10.27,0.18747,0.525
12,2.162,10.27,0.18747,0.735
12,2.3,10.27,0.18747,0.855
12,2.1965,9.585,0.18747,0.805
12,2.093,8.9,0.18747,0.595
12,2.199,9.77,0.18747,0.275
12,2.5,9.77,0.18747,-0.025
12,2.75,10.27,0.18747,-0.285
12,2.623,10.83,0.18747,-0.475
12,2.662,10.83,0.18747,-0.565
